graph_id,graph_type,graph_seed,num_nodes,num_edges,edge_density,avg_degree,degree_std,max_degree,clustering,optimal_cut,qaoa_depth_p,optimizer,runtime_seconds,num_function_evaluations,theta_0,theta_1,expected_cut,exact_expected_ratio,best_cut,best_ratio,best_bitstring,optimal_solution_probability,empirical_expected_ratio_sampled,sampled_best_ratio,shots,topology,transpiled_depth,transpiled_cx,transpiled_1q_ops,transpiled_total_ops,cx_per_edge,cx_per_layer,cx_per_edge_per_layer,theta_2,theta_3,theta_4,theta_5
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,COBYLA,0.9320032596588135,70,0.7998431879677709,0.403362571700819,13.917862327385441,0.7732145737436356,18.0,1.0,1011110000,0.017872442893943227,0.7728949652777778,1.0,2048,linear,382,501,386,887,18.555555555555557,167.0,6.185185185185185,2.105520631246153,0.8897456575363378,0.8507374608594224,0.7498611216747345
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,COBYLA,0.9320032596588135,70,0.7998431879677709,0.403362571700819,13.917862327385441,0.7732145737436356,18.0,1.0,1011110000,0.017872442893943227,0.7728949652777778,1.0,2048,ring,284,394,437,831,14.592592592592593,131.33333333333334,4.864197530864198,2.105520631246153,0.8897456575363378,0.8507374608594224,0.7498611216747345
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,COBYLA,0.9320032596588135,70,0.7998431879677709,0.403362571700819,13.917862327385441,0.7732145737436356,18.0,1.0,1011110000,0.017872442893943227,0.7728949652777778,1.0,2048,grid,281,290,353,643,10.74074074074074,96.66666666666667,3.580246913580247,2.105520631246153,0.8897456575363378,0.8507374608594224,0.7498611216747345
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,COBYLA,0.9320032596588135,70,0.7998431879677709,0.403362571700819,13.917862327385441,0.7732145737436356,18.0,1.0,1011110000,0.017872442893943227,0.7728949652777778,1.0,2048,heavy_hex_like,255,290,301,591,10.74074074074074,96.66666666666667,3.580246913580247,2.105520631246153,0.8897456575363378,0.8507374608594224,0.7498611216747345
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,SPSA,2.187861919403076,181,0.8539307772792384,0.025541812729339797,14.189690418044876,0.7883161343358265,18.0,1.0,1011110000,0.029037520554425614,0.7859700520833334,1.0,2048,all_to_all,117,162,258,420,6.0,54.0,2.0,0.6634586226008095,0.9804785586229412,0.2963545942850414,0.6834187145650082
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,SPSA,2.187861919403076,181,0.8539307772792384,0.025541812729339797,14.189690418044876,0.7883161343358265,18.0,1.0,1011110000,0.029037520554425614,0.7859700520833334,1.0,2048,linear,346,503,358,861,18.62962962962963,167.66666666666666,6.209876543209877,0.6634586226008095,0.9804785586229412,0.2963545942850414,0.6834187145650082
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,SPSA,2.187861919403076,181,0.8539307772792384,0.025541812729339797,14.189690418044876,0.7883161343358265,18.0,1.0,1011110000,0.029037520554425614,0.7859700520833334,1.0,2048,ring,277,375,431,806,13.88888888888889,125.0,4.62962962962963,0.6634586226008095,0.9804785586229412,0.2963545942850414,0.6834187145650082
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,SPSA,2.187861919403076,181,0.8539307772792384,0.025541812729339797,14.189690418044876,0.7883161343358265,18.0,1.0,1011110000,0.029037520554425614,0.7859700520833334,1.0,2048,grid,261,291,326,617,10.777777777777779,97.0,3.5925925925925926,0.6634586226008095,0.9804785586229412,0.2963545942850414,0.6834187145650082
erdos_renyi_n10_s7,erdos_renyi,7,10,27,0.6,5.4,1.0198039027185568,7,0.6276190476190476,18,3,SPSA,2.187861919403076,181,0.8539307772792384,0.025541812729339797,14.189690418044876,0.7883161343358265,18.0,1.0,1011110000,0.029037520554425614,0.7859700520833334,1.0,2048,heavy_hex_like,272,294,328,622,10.88888888888889,98.0,3.6296296296296298,0.6634586226008095,0.9804785586229412,0.2963545942850414,0.6834187145650082
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,COBYLA,0.31101083755493164,38,2.8983489538776634,0.33303059004318214,12.437406463165399,0.8291604308776932,15.0,1.0,1011101000,0.13035238918977976,0.8317708333333333,1.0,2048,all_to_all,38,40,99,139,2.0,40.0,2.0,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,COBYLA,0.31101083755493164,38,2.8983489538776634,0.33303059004318214,12.437406463165399,0.8291604308776932,15.0,1.0,1011101000,0.13035238918977976,0.8317708333333333,1.0,2048,linear,103,90,187,277,4.5,90.0,4.5,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,COBYLA,0.31101083755493164,38,2.8983489538776634,0.33303059004318214,12.437406463165399,0.8291604308776932,15.0,1.0,1011101000,0.13035238918977976,0.8317708333333333,1.0,2048,ring,89,81,164,245,4.05,81.0,4.05,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,COBYLA,0.31101083755493164,38,2.8983489538776634,0.33303059004318214,12.437406463165399,0.8291604308776932,15.0,1.0,1011101000,0.13035238918977976,0.8317708333333333,1.0,2048,grid,78,57,134,191,2.85,57.0,2.85,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,COBYLA,0.31101083755493164,38,2.8983489538776634,0.33303059004318214,12.437406463165399,0.8291604308776932,15.0,1.0,1011101000,0.13035238918977976,0.8317708333333333,1.0,2048,heavy_hex_like,71,66,149,215,3.3,66.0,3.3,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,SPSA,1.3196120262145996,181,0.8560750785853913,0.0435600608175559,10.006230319418332,0.6670820212945555,15.0,1.0,1011101000,0.012323632226186623,0.6677083333333333,1.0,2048,all_to_all,38,40,99,139,2.0,40.0,2.0,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,SPSA,1.3196120262145996,181,0.8560750785853913,0.0435600608175559,10.006230319418332,0.6670820212945555,15.0,1.0,1011101000,0.012323632226186623,0.6677083333333333,1.0,2048,linear,104,89,191,280,4.45,89.0,4.45,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,SPSA,1.3196120262145996,181,0.8560750785853913,0.0435600608175559,10.006230319418332,0.6670820212945555,15.0,1.0,1011101000,0.012323632226186623,0.6677083333333333,1.0,2048,ring,90,79,180,259,3.95,79.0,3.95,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,SPSA,1.3196120262145996,181,0.8560750785853913,0.0435600608175559,10.006230319418332,0.6670820212945555,15.0,1.0,1011101000,0.012323632226186623,0.6677083333333333,1.0,2048,grid,73,59,126,185,2.95,59.0,2.95,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,1,SPSA,1.3196120262145996,181,0.8560750785853913,0.0435600608175559,10.006230319418332,0.6670820212945555,15.0,1.0,1011101000,0.012323632226186623,0.6677083333333333,1.0,2048,heavy_hex_like,71,62,139,201,3.1,62.0,3.1,,,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,COBYLA,0.6476471424102783,70,1.7077473341758262,0.5894129014971524,11.199940303925167,0.7466626869283445,15.0,1.0,1011101000,0.023331639927515236,0.7465169270833333,1.0,2048,all_to_all,64,80,168,248,4.0,40.0,2.0,2.9545956514498446,1.2805086833355572,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,COBYLA,0.6476471424102783,70,1.7077473341758262,0.5894129014971524,11.199940303925167,0.7466626869283445,15.0,1.0,1011101000,0.023331639927515236,0.7465169270833333,1.0,2048,linear,170,216,303,519,10.8,108.0,5.4,2.9545956514498446,1.2805086833355572,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,COBYLA,0.6476471424102783,70,1.7077473341758262,0.5894129014971524,11.199940303925167,0.7466626869283445,15.0,1.0,1011101000,0.023331639927515236,0.7465169270833333,1.0,2048,ring,140,161,278,439,8.05,80.5,4.025,2.9545956514498446,1.2805086833355572,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,COBYLA,0.6476471424102783,70,1.7077473341758262,0.5894129014971524,11.199940303925167,0.7466626869283445,15.0,1.0,1011101000,0.023331639927515236,0.7465169270833333,1.0,2048,grid,123,135,209,344,6.75,67.5,3.375,2.9545956514498446,1.2805086833355572,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,COBYLA,0.6476471424102783,70,1.7077473341758262,0.5894129014971524,11.199940303925167,0.7466626869283445,15.0,1.0,1011101000,0.023331639927515236,0.7465169270833333,1.0,2048,heavy_hex_like,134,141,211,352,7.05,70.5,3.525,2.9545956514498446,1.2805086833355572,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,SPSA,1.5864639282226562,181,1.360412666568344,1.157788851613738,10.868076441811183,0.7245384294540789,15.0,1.0,1011101000,0.024439680092774328,0.72412109375,1.0,2048,all_to_all,64,80,168,248,4.0,40.0,2.0,0.723645449882798,1.3368712381009793,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,SPSA,1.5864639282226562,181,1.360412666568344,1.157788851613738,10.868076441811183,0.7245384294540789,15.0,1.0,1011101000,0.024439680092774328,0.72412109375,1.0,2048,linear,203,241,325,566,12.05,120.5,6.025,0.723645449882798,1.3368712381009793,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,SPSA,1.5864639282226562,181,1.360412666568344,1.157788851613738,10.868076441811183,0.7245384294540789,15.0,1.0,1011101000,0.024439680092774328,0.72412109375,1.0,2048,ring,141,167,279,446,8.35,83.5,4.175,0.723645449882798,1.3368712381009793,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,SPSA,1.5864639282226562,181,1.360412666568344,1.157788851613738,10.868076441811183,0.7245384294540789,15.0,1.0,1011101000,0.024439680092774328,0.72412109375,1.0,2048,grid,149,133,216,349,6.65,66.5,3.325,0.723645449882798,1.3368712381009793,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,2,SPSA,1.5864639282226562,181,1.360412666568344,1.157788851613738,10.868076441811183,0.7245384294540789,15.0,1.0,1011101000,0.024439680092774328,0.72412109375,1.0,2048,heavy_hex_like,166,141,220,361,7.05,70.5,3.525,0.723645449882798,1.3368712381009793,,
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,COBYLA,0.7635760307312012,70,1.4108686173298168,0.6835769894844992,11.191264725038705,0.7460843150025803,15.0,1.0,1011101000,0.021560056201094215,0.744921875,1.0,2048,all_to_all,64,80,168,248,4.0,26.666666666666668,1.3333333333333333,0.0,0.51060190841315,0.2915593953912845,0.24503591207912112
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,COBYLA,0.7635760307312012,70,1.4108686173298168,0.6835769894844992,11.191264725038705,0.7460843150025803,15.0,1.0,1011101000,0.021560056201094215,0.744921875,1.0,2048,linear,187,230,321,551,11.5,76.66666666666667,3.8333333333333335,0.0,0.51060190841315,0.2915593953912845,0.24503591207912112
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,COBYLA,0.7635760307312012,70,1.4108686173298168,0.6835769894844992,11.191264725038705,0.7460843150025803,15.0,1.0,1011101000,0.021560056201094215,0.744921875,1.0,2048,ring,142,169,271,440,8.45,56.333333333333336,2.816666666666667,0.0,0.51060190841315,0.2915593953912845,0.24503591207912112
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,COBYLA,0.7635760307312012,70,1.4108686173298168,0.6835769894844992,11.191264725038705,0.7460843150025803,15.0,1.0,1011101000,0.021560056201094215,0.744921875,1.0,2048,grid,160,138,199,337,6.9,46.0,2.3,0.0,0.51060190841315,0.2915593953912845,0.24503591207912112
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,COBYLA,0.7635760307312012,70,1.4108686173298168,0.6835769894844992,11.191264725038705,0.7460843150025803,15.0,1.0,1011101000,0.021560056201094215,0.744921875,1.0,2048,heavy_hex_like,136,143,214,357,7.15,47.666666666666664,2.3833333333333333,0.0,0.51060190841315,0.2915593953912845,0.24503591207912112
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,SPSA,1.8850789070129395,181,0.8778083800125845,0.022106996813666954,12.409832315878838,0.8273221543919225,15.0,1.0,1011101000,0.1341499297253412,0.82958984375,1.0,2048,all_to_all,90,120,237,357,6.0,40.0,2.0,2.5104189984206893,1.2139286201311918,2.187552778444289,1.5497951925936986
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,SPSA,1.8850789070129395,181,0.8778083800125845,0.022106996813666954,12.409832315878838,0.8273221543919225,15.0,1.0,1011101000,0.1341499297253412,0.82958984375,1.0,2048,linear,291,370,412,782,18.5,123.33333333333333,6.166666666666667,2.5104189984206893,1.2139286201311918,2.187552778444289,1.5497951925936986
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,SPSA,1.8850789070129395,181,0.8778083800125845,0.022106996813666954,12.409832315878838,0.8273221543919225,15.0,1.0,1011101000,0.1341499297253412,0.82958984375,1.0,2048,ring,220,278,415,693,13.9,92.66666666666667,4.633333333333334,2.5104189984206893,1.2139286201311918,2.187552778444289,1.5497951925936986
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,SPSA,1.8850789070129395,181,0.8778083800125845,0.022106996813666954,12.409832315878838,0.8273221543919225,15.0,1.0,1011101000,0.1341499297253412,0.82958984375,1.0,2048,grid,192,204,274,478,10.2,68.0,3.4,2.5104189984206893,1.2139286201311918,2.187552778444289,1.5497951925936986
erdos_renyi_n10_s21,erdos_renyi,21,10,20,0.4444444444444444,4.0,1.3416407864998738,7,0.38190476190476186,15,3,SPSA,1.8850789070129395,181,0.8778083800125845,0.022106996813666954,12.409832315878838,0.8273221543919225,15.0,1.0,1011101000,0.1341499297253412,0.82958984375,1.0,2048,heavy_hex_like,200,225,279,504,11.25,75.0,3.75,2.5104189984206893,1.2139286201311918,2.187552778444289,1.5497951925936986
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,COBYLA,0.31600117683410645,36,2.9094085861777716,0.32470878063538544,12.89714864764946,0.8598099098432974,15.0,1.0,1110001100,0.15496790947942654,0.8630208333333333,1.0,2048,all_to_all,41,42,99,141,2.0,42.0,2.0,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,COBYLA,0.31600117683410645,36,2.9094085861777716,0.32470878063538544,12.89714864764946,0.8598099098432974,15.0,1.0,1110001100,0.15496790947942654,0.8630208333333333,1.0,2048,linear,107,111,150,261,5.285714285714286,111.0,5.285714285714286,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,COBYLA,0.31600117683410645,36,2.9094085861777716,0.32470878063538544,12.89714864764946,0.8598099098432974,15.0,1.0,1110001100,0.15496790947942654,0.8630208333333333,1.0,2048,ring,111,96,173,269,4.571428571428571,96.0,4.571428571428571,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,COBYLA,0.31600117683410645,36,2.9094085861777716,0.32470878063538544,12.89714864764946,0.8598099098432974,15.0,1.0,1110001100,0.15496790947942654,0.8630208333333333,1.0,2048,grid,75,66,119,185,3.142857142857143,66.0,3.142857142857143,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,COBYLA,0.31600117683410645,36,2.9094085861777716,0.32470878063538544,12.89714864764946,0.8598099098432974,15.0,1.0,1110001100,0.15496790947942654,0.8630208333333333,1.0,2048,heavy_hex_like,89,65,127,192,3.0952380952380953,65.0,3.0952380952380953,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,SPSA,1.3277089595794678,181,2.9064827770982875,0.32764913681158375,12.896564792460078,0.8597709861640052,15.0,1.0,1110001100,0.1567884795818255,0.8624674479166666,1.0,2048,all_to_all,41,42,99,141,2.0,42.0,2.0,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,SPSA,1.3277089595794678,181,2.9064827770982875,0.32764913681158375,12.896564792460078,0.8597709861640052,15.0,1.0,1110001100,0.1567884795818255,0.8624674479166666,1.0,2048,linear,114,111,180,291,5.285714285714286,111.0,5.285714285714286,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,SPSA,1.3277089595794678,181,2.9064827770982875,0.32764913681158375,12.896564792460078,0.8597709861640052,15.0,1.0,1110001100,0.1567884795818255,0.8624674479166666,1.0,2048,ring,111,98,173,271,4.666666666666667,98.0,4.666666666666667,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,SPSA,1.3277089595794678,181,2.9064827770982875,0.32764913681158375,12.896564792460078,0.8597709861640052,15.0,1.0,1110001100,0.1567884795818255,0.8624674479166666,1.0,2048,grid,76,64,126,190,3.0476190476190474,64.0,3.0476190476190474,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,1,SPSA,1.3277089595794678,181,2.9064827770982875,0.32764913681158375,12.896564792460078,0.8597709861640052,15.0,1.0,1110001100,0.1567884795818255,0.8624674479166666,1.0,2048,heavy_hex_like,83,65,121,186,3.0952380952380953,65.0,3.0952380952380953,,,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,COBYLA,0.7247579097747803,70,0.22517964144030087,1.3776289702732245,13.549755850888223,0.9033170567258816,15.0,1.0,1110001100,0.2806993650296557,0.9089518229166667,1.0,2048,all_to_all,70,84,168,252,4.0,42.0,2.0,2.5815445473147527,0.23711589379635836,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,COBYLA,0.7247579097747803,70,0.22517964144030087,1.3776289702732245,13.549755850888223,0.9033170567258816,15.0,1.0,1110001100,0.2806993650296557,0.9089518229166667,1.0,2048,linear,182,243,248,491,11.571428571428571,121.5,5.785714285714286,2.5815445473147527,0.23711589379635836,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,COBYLA,0.7247579097747803,70,0.22517964144030087,1.3776289702732245,13.549755850888223,0.9033170567258816,15.0,1.0,1110001100,0.2806993650296557,0.9089518229166667,1.0,2048,ring,198,197,262,459,9.380952380952381,98.5,4.690476190476191,2.5815445473147527,0.23711589379635836,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,COBYLA,0.7247579097747803,70,0.22517964144030087,1.3776289702732245,13.549755850888223,0.9033170567258816,15.0,1.0,1110001100,0.2806993650296557,0.9089518229166667,1.0,2048,grid,132,131,221,352,6.238095238095238,65.5,3.119047619047619,2.5815445473147527,0.23711589379635836,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,COBYLA,0.7247579097747803,70,0.22517964144030087,1.3776289702732245,13.549755850888223,0.9033170567258816,15.0,1.0,1110001100,0.2806993650296557,0.9089518229166667,1.0,2048,heavy_hex_like,162,143,200,343,6.809523809523809,71.5,3.4047619047619047,2.5815445473147527,0.23711589379635836,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,SPSA,1.623687982559204,181,2.408550370202724,0.0,12.324445964058286,0.8216297309372191,15.0,1.0,1110001100,0.11563651976596605,0.8237955729166667,1.0,2048,all_to_all,65,84,120,204,4.0,42.0,2.0,2.541883184160748,0.35884604544871906,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,SPSA,1.623687982559204,181,2.408550370202724,0.0,12.324445964058286,0.8216297309372191,15.0,1.0,1110001100,0.11563651976596605,0.8237955729166667,1.0,2048,linear,169,238,234,472,11.333333333333334,119.0,5.666666666666667,2.541883184160748,0.35884604544871906,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,SPSA,1.623687982559204,181,2.408550370202724,0.0,12.324445964058286,0.8216297309372191,15.0,1.0,1110001100,0.11563651976596605,0.8237955729166667,1.0,2048,ring,167,191,245,436,9.095238095238095,95.5,4.5476190476190474,2.541883184160748,0.35884604544871906,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,SPSA,1.623687982559204,181,2.408550370202724,0.0,12.324445964058286,0.8216297309372191,15.0,1.0,1110001100,0.11563651976596605,0.8237955729166667,1.0,2048,grid,127,129,170,299,6.142857142857143,64.5,3.0714285714285716,2.541883184160748,0.35884604544871906,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,2,SPSA,1.623687982559204,181,2.408550370202724,0.0,12.324445964058286,0.8216297309372191,15.0,1.0,1110001100,0.11563651976596605,0.8237955729166667,1.0,2048,heavy_hex_like,153,144,156,300,6.857142857142857,72.0,3.4285714285714284,2.541883184160748,0.35884604544871906,,
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,COBYLA,0.7425491809844971,62,1.3468621720152756,1.2139943111274698,12.33103943113881,0.822069295409254,15.0,1.0,1110001100,0.1123808860757938,0.8236653645833333,1.0,2048,all_to_all,91,126,161,287,6.0,42.0,2.0,0.8672624972122106,1.5707963267948966,0.05430087629314484,1.5707963267948966
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,COBYLA,0.7425491809844971,62,1.3468621720152756,1.2139943111274698,12.33103943113881,0.822069295409254,15.0,1.0,1110001100,0.1123808860757938,0.8236653645833333,1.0,2048,linear,267,391,303,694,18.61904761904762,130.33333333333334,6.2063492063492065,0.8672624972122106,1.5707963267948966,0.05430087629314484,1.5707963267948966
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,COBYLA,0.7425491809844971,62,1.3468621720152756,1.2139943111274698,12.33103943113881,0.822069295409254,15.0,1.0,1110001100,0.1123808860757938,0.8236653645833333,1.0,2048,ring,228,300,318,618,14.285714285714286,100.0,4.761904761904762,0.8672624972122106,1.5707963267948966,0.05430087629314484,1.5707963267948966
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,COBYLA,0.7425491809844971,62,1.3468621720152756,1.2139943111274698,12.33103943113881,0.822069295409254,15.0,1.0,1110001100,0.1123808860757938,0.8236653645833333,1.0,2048,grid,210,211,181,392,10.047619047619047,70.33333333333333,3.3492063492063493,0.8672624972122106,1.5707963267948966,0.05430087629314484,1.5707963267948966
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,COBYLA,0.7425491809844971,62,1.3468621720152756,1.2139943111274698,12.33103943113881,0.822069295409254,15.0,1.0,1110001100,0.1123808860757938,0.8236653645833333,1.0,2048,heavy_hex_like,220,221,205,426,10.523809523809524,73.66666666666667,3.507936507936508,0.8672624972122106,1.5707963267948966,0.05430087629314484,1.5707963267948966
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,SPSA,1.9079351425170898,181,2.9509394268225244,1.5252944145525946,11.78666345000481,0.785777563333654,15.0,1.0,1110001100,0.04227710018367778,0.78701171875,1.0,2048,all_to_all,99,126,237,363,6.0,42.0,2.0,1.5348608218328672,1.0436487810319128,0.6844429741718132,1.390902654455747
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,SPSA,1.9079351425170898,181,2.9509394268225244,1.5252944145525946,11.78666345000481,0.785777563333654,15.0,1.0,1110001100,0.04227710018367778,0.78701171875,1.0,2048,linear,277,393,366,759,18.714285714285715,131.0,6.238095238095238,1.5348608218328672,1.0436487810319128,0.6844429741718132,1.390902654455747
erdos_renyi_n10_s42,erdos_renyi,42,10,21,0.4666666666666667,4.2,1.4000000000000001,7,0.5266666666666666,15,3,SPSA,1.9079351425170898,181,2.9509394268225244,1.5252944145525946,11.78666345000481,0.785777563333654,15.0,1.0,1110001100,0.04227710018367778,0.78701171875,1.0,2048,ring,231,300,405,705,14.285714285714286,100.0,4.761904761904762,1.5348608218328672,1.0436487810319128,0.6844429741718132,1.390902654455747
